                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.15088,                0.14031,                0.78878,                0.99898,                0.99879,                  0.995,                0.99454,                0.05283,                0.07661,                0.77922,              0.0010376,              0.0010376,              0.0010376
                     85,                0.14983,                0.13955,                0.78808,                0.99915,                0.99869,                  0.995,                0.99442,                    inf,                0.07673,                0.78045,              0.0010329,              0.0010329,              0.0010329
                     86,                0.14831,                0.14174,                0.78966,                0.99985,                0.99894,                  0.995,                0.99431,                 0.0531,                0.07733,                0.78059,              0.0010282,              0.0010282,              0.0010282
                     87,                0.14809,                0.14123,                0.78817,                0.99933,                0.99868,                  0.995,                0.98862,                    inf,                0.07488,                0.78084,              0.0010234,              0.0010234,              0.0010234
                     88,                0.15408,                0.14251,                 0.7891,                0.99982,                0.99887,                  0.995,                0.99463,                    inf,                0.07584,                0.77986,              0.0010187,              0.0010187,              0.0010187
                     89,                0.15245,                0.14118,                0.78783,                0.99986,                0.99898,                  0.995,                0.99462,                0.05514,                 0.0787,                0.78111,               0.001014,               0.001014,               0.001014
                     90,                0.15228,                0.14604,                0.78772,                0.99983,                0.99898,                  0.995,                0.99388,                    inf,                0.08713,                0.78166,              0.0010093,              0.0010093,              0.0010093
                     91,                0.14807,                0.14027,                0.78897,                0.99966,                0.99887,                  0.995,                0.99447,                    inf,                0.07682,                0.78086,              0.0010046,              0.0010046,              0.0010046
                     92,                0.14928,                0.13915,                0.78653,                0.99957,                0.99896,                  0.995,                 0.9934,                 0.0697,                0.09055,                0.78146,             0.00099987,             0.00099987,             0.00099987
                     93,                0.15337,                0.14167,                0.79019,                0.99922,                 0.9988,                  0.995,                0.99446,                    inf,                0.09186,                0.78112,             0.00099516,             0.00099516,             0.00099516
                     94,                0.14784,                 0.1384,                  0.787,                 0.9999,                0.99883,                  0.995,                0.99454,                    inf,                0.07018,                0.77927,             0.00099044,             0.00099044,             0.00099044
                     95,                0.14437,                0.13448,                0.78601,                0.99984,                0.99851,                  0.995,                0.99427,                    inf,                0.06864,                0.77988,             0.00098572,             0.00098572,             0.00098572
                     96,                0.14394,                0.13685,                0.78718,                 0.9996,                0.99806,                  0.995,                0.99457,                0.04941,                0.07067,                0.77939,             0.00098101,             0.00098101,             0.00098101
                     97,                0.14532,                0.14007,                0.78743,                 0.9995,                0.99917,                  0.995,                0.99455,                0.04864,                0.07385,                0.77848,             0.00097629,             0.00097629,             0.00097629
